Total Number of Aligned Reads:	528428	Total Number of Mapped Genomes:	3791
Genome	Tax Names	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|441770	Clostridium botulinum A str. ATCC 19397	0.01042534735625061	0.0029067346923327304	1536.0	0.0	0.005813469384665461	0.00338709830877476	0.0005767754004032125	304.78427128426875	0.0	0.002463911829047666
ti|484022	Francisella philomiragia subsp. philomiragia ATCC 25017	0.010405703626309248	0.001324683779057885	700.0	0.001311436941267306	1.324683779057885e-05	0.005042061001910326	0.0006462564436403821	341.49999999999983	0.000577183646589507	0.00016653167508156268
ti|378806	Stigmatella aurantiaca DW4/3-1	0.007698389402129633	0.00031413929617658414	166.0	0.00031413929617658414	0.0	0.007698389402129633	0.00031413929617658414	166.0	0.00031413929617658414	0.0
ti|562	Escherichia coli	0.007637516493430371	0.049704027795650495	26265.0	0.049533711309771626	0.0001703164858788709	0.00018229370570707436	0.00209049771118131	1104.6775245241174	0.0	0.032106549993565825
ti|167555	Prochlorococcus marinus str. NATL1A	0.007390474826612732	0.0008988925643607076	475.0	0.0008988925643607076	0.0	0.0063685311390812415	0.0004276836200958314	226.0	0.0004276836200958314	0.0
ti|269796	Rhodospirillum rubrum ATCC 11170	0.007379072433015894	0.0007172216460899119	379.0	0.0007172216460899119	0.0	0.003689536801526404	0.00037185766083553485	196.5	0.0007153292406912578	0.0
ti|498761	Heliobacterium modesticaldum Ice1	0.00737813007475302	0.0009689115641109101	512.0	0.0009689115641109101	0.0	0.00737813007475302	0.0009689115641109101	512.0	0.0009689115641109101	0.0
ti|382245	Aeromonas salmonicida subsp. salmonicida A449	0.005455158119834718	0.0009480951047257148	501.0	0.0009480951047257148	0.0	0.0054549732515384725	0.0008156267268199263	431.0	0.0008250887538131968	5.677216195962364e-05
ti|243265	Photorhabdus luminescens subsp. laumondii TTO1	0.005251432893345832	0.0009329558615364818	493.0	0.0009329558615364818	0.0	0.005251432879428171	0.0009197090237459029	486.0	0.0009197090237459029	0.0
ti|257314	Lactobacillus johnsonii NCC 533	0.005225199528214388	0.0012622344009022989	667.0	0.0012622344009022989	0.0	0.002605676500069621	0.0003291839190958845	173.95000000000005	0.00013246837790578848	0.0005166266738325751
ti|1267753	Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992	0.004987817818361651	0.020886478384945537	11037.0	0.01851907923122923	0.002367399153716306	5.0636585601017216e-05	0.0003093147343194348	163.45056642695027	0.0	0.0015006774811327183
ti|438753	Azorhizobium caulinodans ORS 571	0.003702075496748329	0.0007418229162724155	392.0	0.0007418229162724155	0.0	0.0037020754967470584	0.0007380381054751073	390.0	0.0007380381054751073	0.0
ti|478801	Kytococcus sedentarius DSM 20547	0.002670882890189789	0.000514734268433921	272.0	0.000514734268433921	0.0	0.002670882890189789	0.000514734268433921	272.0	0.000514734268433921	0.0
ti|100226	Streptomyces coelicolor A3(2)	0.0026244942935244545	0.003247367664090472	1716.0	0.003243582853293164	3.7848107973082428e-06	0.0013123220721748413	0.0009299280128986344	491.3999999999996	0.0004125443769065984	0.0011184115906045858
ti|1392	Bacillus anthracis	0.002245690382916864	0.029228201382212902	15445.0	0.02912979630148289	9.840508073001431e-05	9.983192770951317e-05	0.0014011076191139974	740.3844969531715	0.0	0.02055341503478241
ti|487214	Streptococcus pneumoniae Hungary19A-6	0.0021768718898620577	0.010773463934537913	5693.0	0.010773463934537913	0.0	0.00022237891944728636	0.0005437097270691572	287.3114436557006	0.0	0.004819956550372047
ti|374833	Neisseria meningitidis 053442	0.0020445859479418117	0.0032662917180770134	1726.0	0.0032662917180770134	0.0	0.000993088683586841	0.00045493291084459605	240.3992882117882	0.00018356332366944975	0.0007872406458401145
ti|579112	Vibrio cholerae M66-2	0.0019102635349242027	0.0065155517875661395	3443.0	0.0003633418365415913	0.012667761738590688	0.00038216986398557944	0.0009260194311422131	489.3345959596174	0.0	0.009058944643357278
ti|1420885	Vibrio cholerae MS6	0.0019102635349242027	0.0065155517875661395	3443.0	0.0003633418365415913	0.012667761738590688	0.00038216986398557944	0.0009260194311422131	489.3345959596174	0.0	0.009058944643357278
ti|290397	Anaeromyxobacter dehalogenans 2CP-C	0.0018712916878875464	0.002295487748567449	1213.0	0.0022860257215741786	9.462026993270607e-06	0.0018701397241593213	0.0008610444563876252	455.0	0.0008610444563876252	0.0
ti|196162	Nocardioides sp. JS614	0.0018684444163802045	0.0009272786453405194	490.0	0.0009272786453405194	0.0	0.0018684444132857389	0.0009272786453405194	490.0	0.0009272786453405194	0.0
ti|702459	Bifidobacterium bifidum PRL2010	0.0018656818614533471	0.0009026773751580158	477.0	0.0008988925643607076	3.7848107973082428e-06	0.000540973913157976	0.00021478801274724203	113.49999999999962	5.487975656096952e-05	0.0005317659170218081
ti|573	Klebsiella pneumoniae	0.0017622463099864248	0.0030959752321981426	1636.0	0.0030959752321981426	0.0	0.0001443336494896774	0.00013559179385617113	71.6505004438288	0.0	0.0014950002649367557
ti|526224	Brachyspira murdochii DSM 12563	0.0014749471209814082	0.0007380381054751073	390.0	0.0007380381054751073	0.0	0.0014749471209813726	0.0007380381054751073	390.0	0.0007380381054751073	0.0
ti|36870	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	0.0013598871975772583	0.0006964051867047167	368.0	0.0006964051867047167	0.0	0.0013598871975772583	0.0006964051867047167	368.0	0.0006964051867047167	0.0
ti|522373	Stenotrophomonas maltophilia K279a	0.0013268341730770636	0.0017069496695860174	902.0	0.0017069496695860174	0.0	0.0013252184224642563	0.0007049210109986602	372.5	0.0006131393491639352	0.0001778861074734874
ti|43989	Cyanothece sp. ATCC 51142	0.0013229508679505804	0.000686943159711446	363.0	0.000686943159711446	0.0	0.0013229508679505804	0.000686943159711446	363.0	0.000686943159711446	0.0
ti|418136	Francisella tularensis subsp. tularensis WY96-3418	0.001244063886833346	0.0047726464154056935	2522.0	0.004649640064493176	0.0048956527663182115	0.00013943856125426027	0.0004116784690307619	217.54243003298745	0.0	0.006186273248200322
ti|1133671	Francisella tularensis subsp. tularensis WY-00W4114	0.001244063886833346	0.0047726464154056935	2522.0	0.004649640064493176	0.0048956527663182115	0.00013943856125426027	0.0004116784690307619	217.54243003298745	0.0	0.006186273248200322
ti|521006	Neisseria gonorrhoeae NCCP11945	0.0010709911900004267	0.004560697010756432	2410.0	0.004560697010756432	0.0	0.00027684421966935665	0.0010729307808569305	566.966666666666	0.0	0.003731823446145927
ti|491915	Anoxybacillus flavithermus WK1	0.0009953480739142214	0.000734253294677799	388.0	0.000734253294677799	0.0	0.0009953480739142008	0.000734253294677799	388.0	0.000734253294677799	0.0
ti|203123	Oenococcus oeni PSU-1	0.0009545342268548698	0.0009121394021512864	482.0	0.0009121394021512864	0.0	0.0009545342268548698	0.0009121394021512864	482.0	0.0009121394021512864	0.0
ti|272943	Rhodobacter sphaeroides 2.4.1	0.0009403403048166469	0.0017921079125254528	947.0	0.0017921079125254528	0.0	0.0004601369436387559	0.00035324900774877014	186.6666666666671	2.0816459385195335e-05	0.0007512849432656861
ti|279010	Bacillus licheniformis DSM 13 = ATCC 14580	0.0009380840079227126	0.0012698040224969154	671.0	0.0012698040224969154	0.0	0.0003131585041402055	0.0005254578990262964	277.66666666666777	0.00014950002649367558	0.0011203039960032397
ti|400668	Marinomonas sp. MWYL1	0.0009327241628798603	0.0008686140779822416	459.0	0.0008686140779822416	0.0	0.0009327241628798603	0.0008686140779822416	459.0	0.0008686140779822416	0.0
ti|395495	Leptothrix cholodnii SP-6	0.0009319392049291992	0.0009594495371176395	507.0	0.0009594495371176395	0.0	0.0009319392049290797	0.0009594495371176395	507.0	0.0009594495371176395	0.0
ti|375451	Roseobacter denitrificans OCh 114	0.0007774306148400004	0.0009159242129485947	484.0	0.0009159242129485947	0.0	0.0007774300852233847	0.00090456978055667	478.0	0.00090456978055667	0.0
ti|90370	Salmonella enterica subsp. enterica serovar Typhi	0.0007178629125395694	0.000749392537867032	396.0	0.0	0.002997570151468128	0.0005284607057938473	0.0004936077199258374	260.83614022497045	0.0	0.0033192790692393287
ti|527001	Salmonella enterica subsp. enterica serovar Typhi str. Ty21a	0.0007178629125395694	0.000749392537867032	396.0	0.0	0.002997570151468128	0.0005284607057938473	0.0004936077199258374	260.83614022497045	0.0	0.0033192790692393287
ti|209261	Salmonella enterica subsp. enterica serovar Typhi str. Ty2	0.0007178629125395694	0.000749392537867032	396.0	0.0	0.002997570151468128	0.0005284607057938473	0.0004936077199258374	260.83614022497045	0.0	0.0033192790692393287
ti|1132507	Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12	0.0007178629125395694	0.000749392537867032	396.0	0.0	0.002997570151468128	0.0005284607057938473	0.0004936077199258374	260.83614022497045	0.0	0.0033192790692393287
ti|471852	Thermomonospora curvata DSM 43183	0.0007050737648395958	0.0007512849432656861	397.0	0.0007512849432656861	0.0	0.000705073764839715	0.0007531773486643403	398.0	0.0007531773486643403	0.0
ti|693216	Cronobacter turicensis z3032	0.0006758108998107245	0.0010332533476651502	546.0	0.0010332533476651502	0.0	0.0006757971951706875	0.0010275761314691878	543.0	0.0010275761314691878	0.0
ti|525898	Sulfurospirillum deleyianum DSM 6946	0.0006754149384041654	0.0005904304843800858	312.0	0.0005904304843800858	0.0	0.0006754149384034603	0.0005904304843800858	312.0	0.0005904304843800858	0.0
ti|565050	Caulobacter crescentus NA1000	0.0006734010192368029	0.0005620444034002741	297.0	0.0009575571317189854	0.00016653167508156268	0.000673400851231139	0.0005402817413157516	285.5	0.0008496900239957005	0.0002308734586358028
ti|190650	Caulobacter crescentus CB15	0.0006734010192368029	0.0005620444034002741	297.0	0.0009575571317189854	0.00016653167508156268	0.000673400851231139	0.0005402817413157516	285.5	0.0008496900239957005	0.0002308734586358028
ti|272558	Bacillus halodurans C-125	0.0006679891290195744	0.0009613419425162936	508.0	0.0009613419425162936	0.0	0.0006679891290195744	0.0009613419425162936	508.0	0.0009613419425162936	0.0
ti|666681	Methylotenera versatilis 301	0.0006592120924576969	0.00031224689077793	165.0	0.00031224689077793	0.0	0.0006592120924576969	0.00031224689077793	165.0	0.00031224689077793	0.0
ti|941967	Brucella melitensis M28	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|703352	Brucella melitensis M5-90	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|546272	Brucella melitensis ATCC 23457	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|520466	Brucella melitensis bv. 3 str. Ether	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|520465	Brucella melitensis bv. 2 str. 63/9	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|29459	Brucella melitensis	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|224914	Brucella melitensis bv. 1 str. 16M	0.0005334611117574489	0.0019591802748636224	1035.2857142856342	0.0	0.013714261924046418	0.00017627260924582612	0.0003740097497103972	197.63722401996577	0.0	0.011142482987275467
ti|636	Edwardsiella tarda	0.000529167631027914	0.00045417729567698913	240.0	0.00045417729567698913	0.0	0.0005291979375457639	0.0005628329056497147	297.4166666666674	0.00045417729567698913	0.00038605070132544073
ti|1249667	Burkholderia thailandensis USAMRU Malaysia #20	0.0004858039320399752	0.0013530698600376968	715.0	0.0013530698600376968	0.0	5.7383490656658284e-05	0.00017690010418442619	93.47896825396796	0.0	0.0014495825353690569
ti|380749	Hydrogenobaculum sp. Y04AAS1	0.000482048377492354	0.000934848266935136	494.0	0.000934848266935136	0.0	0.0004338600702397942	0.0006320634031504765	334.0	0.0006188165653598977	1.324683779057885e-05
ti|446466	Cellulomonas flavigena DSM 20109	0.00047528797166740796	0.001014329293678609	536.0	0.001014329293678609	0.0	0.00047528797166740796	0.001014329293678609	536.0	0.001014329293678609	0.0
ti|326424	Frankia alni ACN14a	0.00047262760714585176	0.0013133293466659603	694.0	0.0013133293466659603	0.0	0.0004726276071450013	0.001311436941267306	693.0	0.001311436941267306	0.0
ti|425104	Shewanella sediminis HAW-EB3	0.00046923193081685287	0.0008780761049755123	464.0	0.0008780761049755123	0.0	0.00046923193081685287	0.0008780761049755123	464.0	0.0008780761049755123	0.0
ti|573061	Clostridium cellulovorans 743B	0.00046703399050712906	0.00036901905273755363	195.0	0.00036901905273755363	0.0	0.00046703399050712906	0.00036901905273755363	195.0	0.00036901905273755363	0.0
ti|293613	Rickettsia canadensis str. McKiel	0.0004669772296325765	0.00022519624243984044	119.0	0.00020059497225733685	2.4601270182503578e-05	0.0003338329194069462	6.812659435154837e-05	36.0	6.812659435154837e-05	0.0
ti|339670	Burkholderia ambifaria AMMD	0.00043490981164895587	0.004657209686087792	2461.0	0.004581513470141628	7.569621594616486e-05	0.00030958067454394316	0.0022576396405943667	1193.0	0.0020665066953303004	0.00038794310672409486
ti|683837	Listeria seeligeri serovar 1/2b str. SLCC3954	0.0003902389998778957	0.0004238988092985232	224.0	0.0004238988092985232	0.0	0.00038965068995485146	0.0004238988092985232	224.0	0.0004238988092985232	0.0
ti|390874	Thermotoga petrophila RKU-1	0.00038269871619018723	0.0020362282089518343	1076.0	0.001977563641593557	5.866456735827776e-05	0.0003219180208353229	0.000771871610566757	407.8785714285703	0.000499595025244688	0.0007739938080495357
ti|34062	Moraxella osloensis	0.0003710336808956828	0.00038605070132544073	204.0	0.00038605070132544073	0.0	0.0003710336808956828	0.00038605070132544073	204.0	0.00038605070132544073	0.0
ti|195103	Clostridium perfringens ATCC 13124	0.0003603750912769498	0.0028840258275488807	1524.0	0.0028840258275488807	0.0	0.00019131807642641741	0.0010417691719590912	550.4999999999986	0.0008231963484145428	0.0005241962954271916
ti|1423	Bacillus subtilis	0.00035308822548246657	0.004197355174214841	2218.0	0.004193570363417533	3.7848107973082428e-06	2.6432460001892873e-05	0.0002417735327959976	127.75990438832342	0.0	0.0030429878810358272
ti|445985	Borrelia burgdorferi ZS7	0.0003431144846868182	0.0041708614986336835	2204.0	0.004159507066241758	1.1354432391924728e-05	7.51789773758119e-05	0.0008346979678930239	441.0777777777748	2.64936755811577e-05	0.0027856207468188667
ti|382638	Helicobacter acinonychis str. Sheeba	0.00033947652051882706	0.0013133293466659603	694.0	0.0011808609687601716	0.00013246837790578848	0.00033912311930598435	0.0007266836730831826	384.0	0.0007266836730831826	0.0
ti|428406	Ralstonia pickettii 12D	0.0003370629478326549	0.0010597470232463079	560.0	0.001057854617847654	1.8924053986541214e-06	0.0003351163170637898	0.0005554209845049846	293.5	0.0006169241599612435	1.8924053986541214e-06
ti|455632	Streptomyces griseus subsp. griseus NBRC 13350	0.00033647512337883073	0.0022349307758105174	1181.0	0.002233038370411863	1.8924053986541214e-06	0.00033617302950347393	0.0014420129137744403	762.0	0.0014174116435919368	4.7310134966353034e-05
ti|518766	Rhodothermus marinus DSM 4252	0.00033398439361482276	0.0008137343214212722	430.0	0.0008137343214212722	0.0	0.00033396504848128846	0.000748446335167705	395.5	0.0008137343214212722	0.0
ti|395492	Rhizobium leguminosarum bv. trifolii WSM2304	0.0003322670918518285	0.0005109494576366128	270.0	0.0005109494576366128	0.0	0.00033198472234015125	0.00035009499875101246	185.0	0.00035009499875101246	0.0
ti|572265	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)	0.0003314260691514851	0.00029143043139273465	154.0	0.00029143043139273465	0.0	0.0003314260691514851	0.00029143043139273465	154.0	0.00029143043139273465	0.0
ti|93059	Prochlorococcus marinus str. MIT 9211	0.0003308438112819681	0.00044850007948102675	237.0	0.00044850007948102675	0.0	0.0003308438112819681	0.00044850007948102675	237.0	0.00044850007948102675	0.0
ti|1314	Streptococcus pyogenes	0.0003100456893488099	0.006472026463397095	3420.0	0.006472026463397095	0.0	2.104466274663463e-05	0.00035349247909893523	186.79532374529214	0.0	0.004136798201457909
ti|272563	Peptoclostridium difficile 630	0.0002961404098854696	0.0048672666853384	2572.0	0.0048672666853384	0.0	0.00013852425085457358	0.0006776388331680588	358.083333333331	0.00013814559410175084	0.0015990825618627325
ti|1347340	Campylobacter jejuni 4031	0.00029357446416038575	0.005440665521130599	2875.0	0.005440665521130599	0.0	2.6778165347740816e-05	0.0001653297858224987	87.36488806261134	0.0	0.0022500700189997504
ti|557600	Acinetobacter baumannii AB307-0294	0.0002862170700014594	0.004163291877039067	2200.0	0.004163291877039067	0.0	0.00017631281179805445	0.0006226846628977126	329.04401104571247	9.651267533136018e-05	0.0021270636680872325
ti|83332	Mycobacterium tuberculosis H37Rv	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|83331	Mycobacterium tuberculosis CDC1551	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|478435	Mycobacterium tuberculosis KZN 605	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|478434	Mycobacterium tuberculosis KZN 1435	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|478433	Mycobacterium tuberculosis KZN 4207	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|419947	Mycobacterium tuberculosis H37Ra	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|336982	Mycobacterium tuberculosis F11	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|1806	Mycobacterium microti	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|1445606	Mycobacterium tuberculosis str. Kurono	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|1437856	Mycobacterium tuberculosis H37RvSiena	0.00025659034770101306	0.0015513939458168717	819.8000000001178	0.0	0.015513939458166487	6.309979320637896e-05	0.0003822038583133242	201.96722044079328	0.0	0.015319021702105112
ti|296591	Polaromonas sp. JS666	0.0002514987949870645	0.0014174116435919368	749.0	0.0014174116435919368	0.0	0.000251498794987148	0.0014174116435919368	749.0	0.0014174116435919368	0.0
ti|196164	Corynebacterium efficiens YS-314	0.00024335454625457918	0.0008799685103741664	465.0	0.0008799685103741664	0.0	0.00024335454625457918	0.0008799685103741664	465.0	0.0008799685103741664	0.0
ti|290318	Chlorobium phaeovibrioides DSM 265	0.0002418656674435078	0.0006434178355424012	340.0	0.0006434178355424012	0.0	0.0002418656674435078	0.0006434178355424012	340.0	0.0006434178355424012	0.0
ti|392499	Sphingomonas wittichii RW1	0.0002401485256209494	0.0007058672136979873	373.0	0.0007058672136979873	0.0	0.0002401485256209494	0.0007058672136979873	373.0	0.0007058672136979873	0.0
ti|234826	Anaplasma marginale str. St. Maries	0.00023982557077459178	0.002261424451391675	1195.0	0.002261424451391675	0.0	5.970224156075335e-05	0.000633135766209711	334.5666666666651	0.00027061397200753935	0.001139228049989781
ti|167539	Prochlorococcus marinus subsp. marinus str. CCMP1375	0.00023661771417874745	0.000467424133467568	247.0	0.000467424133467568	0.0	0.00023661771417874745	0.000467424133467568	247.0	0.000467424133467568	0.0
ti|591167	Streptomyces pratensis ATCC 33331	0.000235626309727183	0.0006982975921033707	369.0	0.0006945127813060625	3.7848107973082428e-06	0.00011781727666064715	0.00045323109297766204	239.5	0.0004106519715079443	0.00023655067483176515
ti|198804	Buchnera aphidicola str. Sg (Schizaphis graminum)	0.000235124954218477	0.000514734268433921	272.0	0.000514734268433921	0.0	0.00023494902807217762	0.0004011899445146737	212.0	0.0004712089442648762	4.352532416904479e-05
ti|469371	Thermobispora bispora DSM 43833	0.00023468857955571458	0.0008345507808064675	441.0	0.0008345507808064675	0.0	0.0002346885795732073	0.0008364431862051216	442.0	0.0008364431862051216	0.0
ti|272569	Haloarcula marismortui ATCC 43049	0.00023445423313694032	0.0003955127283187114	209.0	0.0003955127283187114	0.0	0.0002344460059938536	0.0003955127283187114	209.0	0.0003955127283187114	0.0
ti|31964	Clavibacter michiganensis subsp. sepedonicus	0.00023443820235183042	0.0004295760254944855	227.0	0.0004295760254944855	0.0	0.0002343407798518809	0.0004295760254944855	227.0	0.0004295760254944855	0.0
ti|862751	Streptomyces sp. SirexAA-E	0.00022296236350753982	0.0005223038900285375	276.0	0.0005223038900285375	0.0	0.00022296266596125286	0.00049360240814895	260.8333333333333	0.0004901329982514174	5.677216195962364e-06
ti|434924	Coxiella burnetii CbuK_Q154	0.0002170234387419051	0.003415791744570689	1805.0	0.003415791744570689	0.0	2.699021619893391e-05	0.0004811395668806724	254.24761904761996	0.0	0.00281022201700137
ti|592022	Bacillus megaterium DSM 319	0.00020294985167193695	0.0008780761049755123	464.0	0.0008780761049755123	0.0	0.0001463416965829676	0.0005191814211207582	274.35	0.0004276836200958314	0.00018924053986541214
ti|393130	Listeria monocytogenes J0161	0.00019078511392566896	0.008012444457901549	4234.0	0.007840235566624025	0.00017220889127752504	3.5389150148966756e-05	0.0011845609230291506	625.955159434448	8.705064833808958e-05	0.005353614872792509
ti|632772	Rhodococcus opacus B4	0.00018848992489627536	0.0005487975656096952	290.0	0.000546905160211041	1.8924053986541214e-06	0.00018837006393714365	0.0005052722414406504	267.0	0.0005052722414406504	0.0
ti|291112	Photorhabdus asymbiotica	0.00018805366722054635	0.00093674067233379	495.0	0.00093674067233379	0.0	0.00018696864004347693	0.000811841916022618	429.0	0.0008099495106239639	0.00014003799950040497
ti|701177	Escherichia coli O55:H7 str. CB9615	0.00018461980730512113	0.0005137880657345939	271.5	0.0	0.0010275761314691878	0.00017633240791572357	0.0007199145074327902	380.42298333369445	0.0	0.014136268327946285
ti|1048689	Escherichia coli O55:H7 str. RM12579	0.00018461980730512113	0.0005137880657345939	271.5	0.0	0.0010275761314691878	0.00017633240791572357	0.0007199145074327902	380.42298333369445	0.0	0.014136268327946285
ti|547043	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	0.00018388810480731818	0.0007153292406912578	378.0	0.0007153292406912578	0.0	0.00018379487080277907	0.0006462564436403825	341.5	0.0006377406193464389	1.7031648587887092e-05
ti|1717	Corynebacterium diphtheriae	0.00018122357838663098	0.0007985950782320392	422.0	0.0007985950782320392	0.0	3.1202032650459265e-05	0.00011150581848008939	58.92279664779668	0.0	0.00034820259335235833
ti|420246	Geobacillus thermodenitrificans NG80-2	0.00017799122264793395	0.0017391205613631374	919.0	0.0017391205613631374	0.0	0.00017799122242513437	0.0017391205613631374	919.0	0.0017391205613631374	0.0
ti|1511	[Clostridium] sticklandii	0.0001769618633132569	0.0002838608097981182	150.0	0.0002838608097981182	0.0	0.0001769618633132569	0.0002838608097981182	150.0	0.0002838608097981182	0.0
ti|228400	Haemophilus somnus 2336	0.00017511129737218293	0.0011505824823817058	608.0	0.0011505824823817058	0.0	0.00014861323411330816	0.000593269092478067	313.5	0.0007550697540629944	0.0
ti|340	Xanthomonas campestris pv. campestris	0.00017293830279824937	0.002259532045993021	1194.0	0.002246285208202442	1.324683779057885e-05	5.296263349526937e-05	0.0006878893624107727	363.49999999999983	0.00015706964808829207	0.0015725888862815748
ti|315749	Bacillus cytotoxicus NVH 391-98	0.00017237247332206132	0.001090025509624774	576.0	0.001090025509624774	0.0	0.00017237244987946212	0.0010815096853308303	571.5	0.0010919179150234279	0.0
ti|481448	Methylacidiphilum infernorum V4	0.00017128852648213208	0.0006320634031504765	334.0	0.0006320634031504765	0.0	0.00017128852648213208	0.0006320634031504765	334.0	0.0006320634031504765	0.0
ti|398511	Bacillus pseudofirmus OF4	0.00016870618352065722	0.0005658292141975823	299.0	0.0005658292141975823	0.0	0.00016870618352065722	0.0005658292141975823	299.0	0.0005658292141975823	0.0
ti|1901	Streptomyces clavuligerus	0.00016790137211291126	0.0007721014026508815	408.0	0.0007721014026508815	0.0	0.00016790118941103425	0.000749392537867032	396.0	0.000749392537867032	0.0
