Total Number of Aligned Reads:	527889	Total Number of Mapped Genomes:	3957
Genome	Tax Names	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|171101	Streptococcus pneumoniae R6	0.005765915761676884	0.006768468371191671	3573.0	1.8943376353741032e-06	0.013535042404747968	0.0005007693739326753	0.0005960462755276573	314.6462723420195	0.0	0.00620963876875631
ti|324831	Lactobacillus gasseri ATCC 33323 = JCM 1131	0.0054985898142185415	0.0015874549384434986	838.0	0.0015874549384434986	0.0	0.00549858981421734	0.0015874549384434986	838.0	0.0015874549384434986	0.0
ti|361100	Bacillus cereus Q1	0.0039065800790400555	0.007344347012345398	3877.0	0.00722500374131683	0.00011934327102856851	0.0007834022469042554	0.0006826937596106322	360.386526067097	0.00015344134846530236	0.0017863603901577794
ti|446462	Actinosynnema mirum DSM 43827	0.0038789115611801276	0.0009623235187700445	508.0	0.0009623235187700445	0.0	0.0038789115611801046	0.0009623235187700445	508.0	0.0009623235187700445	0.0
ti|1639	Listeria monocytogenes	0.003385745808405105	0.00867417203237802	4579.0	0.00832371956983381	0.0003504524625442091	0.0004131798973227178	0.0009583383038465556	505.8962488792544	0.00036939583889795014	0.006224793469839303
ti|469602	Fusobacterium nucleatum subsp. vincentii 3_1_27	0.002931942525773581	0.0025706161712026583	1357.0	0.0025706161712026583	0.0	0.0011236402205908776	0.0004510598322933874	238.10952380952398	0.00023868654205713702	0.00048116175938502223
ti|684950	Helicobacter pylori 52	0.0028321415503713646	0.0026501783518883704	1399.0	0.0026501783518883704	0.0	0.00251702072083154	0.00014657437453707123	77.375	9.850555703945338e-05	5.68301290612231e-05
ti|349101	Rhodobacter sphaeroides ATCC 17029	0.0027773429899522833	0.0020079978934965494	1060.0	0.0020079978934965494	0.0	0.0027673618064010803	0.0007427382145362628	392.08333333333326	0.0007027992627237923	9.282254413333106e-05
ti|264198	Ralstonia eutropha JMP134	0.002766726904646564	0.0011669119833904477	616.0	0.0011669119833904477	0.0	0.0027667269044109747	0.0011669119833904477	616.0	0.0011669119833904477	0.0
ti|1392	Bacillus anthracis	0.002762102043879308	0.022966949491275628	12124.0	0.02286086658369468	0.00010608290758094978	0.00019067646399810022	0.0011231993643548784	592.9245892499324	0.0	0.016236367872791438
ti|218496	Tropheryma whipplei TW08/27	0.0027549645590194587	0.0007937274692217493	419.0	0.0007937274692217493	0.0	0.0013775395996190863	0.00040159957869930987	212.0	0.0006857502240054254	0.0
ti|469371	Thermobispora bispora DSM 43833	0.0027508675835045174	0.001136602581224462	600.0	0.001136602581224462	0.0	0.0027508675835045174	0.001136602581224462	600.0	0.001136602581224462	0.0
ti|272947	Rickettsia prowazekii str. Madrid E	0.00272624393541747	0.0002538412431401298	134.0	0.0	0.0010153649725605193	0.0011123156299482503	4.843763929480808e-05	25.569696969696942	0.0	0.0005095768239156338
ti|1290427	Rickettsia prowazekii str. NMRC Madrid E	0.00272624393541747	0.0002538412431401298	134.0	0.0	0.0010153649725605193	0.0011123156299482503	4.843763929480808e-05	25.569696969696942	0.0	0.0005095768239156338
ti|1105096	Rickettsia prowazekii str. BuV67-CWPP	0.00272624393541747	0.0002538412431401298	134.0	0.0	0.0010153649725605193	0.0011123156299482503	4.843763929480808e-05	25.569696969696942	0.0	0.0005095768239156338
ti|1105095	Rickettsia prowazekii str. Katsinyian	0.00272624393541747	0.0002538412431401298	134.0	0.0	0.0010153649725605193	0.0011123156299482503	4.843763929480808e-05	25.569696969696942	0.0	0.0005095768239156338
ti|518635	Bifidobacterium angulatum DSM 20098 = JCM 7096	0.0021986659146344635	0.00037697318943944656	199.0	0.00037697318943944656	0.0	0.0016072251355788273	0.0003428751120027127	181.0	0.00037697318943944656	0.0
ti|28450	Burkholderia pseudomallei	0.001960353469179495	0.015448323416475812	8155.0	0.015423697027215948	2.4626389259863344e-05	7.075444795529e-05	0.000445364927215897	235.10324606307265	6.819615487346772e-05	0.010191536478312675
ti|911045	Pseudovibrio sp. FO-BEG1	0.0019503307175359954	0.000532308875540123	281.0	0.000532308875540123	0.0	0.0019503307175359954	0.000532308875540123	281.0	0.000532308875540123	0.0
ti|526225	Geodermatophilus obscurus DSM 43160	0.0013937765723153722	0.001005893284383649	531.0	0.001005893284383649	0.0	0.0013937765723151588	0.001005893284383649	531.0	0.001005893284383649	0.0
ti|546271	Selenomonas sputigena ATCC 35185	0.0013845413820552754	0.0004053882539700581	214.0	0.0004053882539700581	0.0	0.0013845413820552754	0.0004053882539700581	214.0	0.0004053882539700581	0.0
ti|331112	Escherichia coli HS	0.0013660916224190662	7.198483014421592e-05	38.0	7.198483014421592e-05	0.0	0.001284405588636759	0.0007979467367292206	421.2273049052515	7.009049250884182e-05	0.014251102030919378
ti|1280	Staphylococcus aureus	0.0011950137236187537	0.027647857788285036	14595.0	0.027647857788285036	0.0	5.32397581585263e-05	0.001353202269996423	714.3405931061417	0.0	0.0216011320561709
ti|645462	Peptoclostridium difficile CD196	0.0011553066334809646	0.005298462366141367	2797.0	0.005298462366141367	0.0	0.00046424459400387527	0.002198189392088116	1160.4000000000035	0.0007615237294203895	0.0025118917045060607
ti|395019	Burkholderia multivorans ATCC 17616	0.0010733241473406653	0.003246894707031213	1714.0	0.003227951330677472	1.8943376353741033e-05	0.0010357645255201725	0.0017446849621795507	921.0000000000008	0.001560934211548261	0.00037886752707482065
ti|391735	Verminephrobacter eiseniae EF01-2	0.0010716619558420084	0.0010532517252680013	556.0	0.0010532517252680013	0.0	0.0010716619558328113	0.0010305196736435122	544.0	0.001028625336008138	1.8943376353741032e-06
ti|861365	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	0.001021107881768279	0.003040411904775436	1605.0	0.003040411904775436	0.0	0.00015003398313146097	0.00028842237653901496	152.25499992880407	1.1366025812244619e-05	0.0011688063210258217
ti|76114	Aromatoleum aromaticum EbN1	0.0009910028568045038	0.0008657122993659652	457.0	0.0008657122993659652	0.0	0.0009910038437219671	0.000897916039167325	474.0	0.0008846556757197062	1.704903871836693e-05
ti|322710	Azotobacter vinelandii DJ	0.0009874121537576223	0.00032835185679817896	173.33333333333388	0.0	0.0009850555703945338	0.000986426942665981	0.00030909275750520837	163.16666666666694	0.0	0.0009301197789686847
ti|1283331	Azotobacter vinelandii CA6	0.0009874121537576223	0.00032835185679817896	173.33333333333388	0.0	0.0009850555703945338	0.000986426942665981	0.00030909275750520837	163.16666666666694	0.0	0.0009301197789686847
ti|1283330	Azotobacter vinelandii CA	0.0009874121537576223	0.00032835185679817896	173.33333333333388	0.0	0.0009850555703945338	0.000986426942665981	0.00030909275750520837	163.16666666666694	0.0	0.0009301197789686847
ti|29485	Yersinia rohdei	0.0009810122398398406	0.0008316142219292313	439.0	0.0008297198842938572	1.8943376353741032e-06	0.0009810122250640016	0.0007963143604012387	420.36559139784947	0.0007709954175972601	3.2203739801359756e-05
ti|1350461	Synechococcus sp. UTEX 2973	0.000979765855793163	0.0007160596261714111	378.0	0.0014321192523428221	0.0	0.0006531787505629333	0.0004691642876943248	247.6666666666694	0.0	0.0013885494867292177
ti|1140	Synechococcus elongatus PCC 7942	0.000979765855793163	0.0007160596261714111	378.0	0.0014321192523428221	0.0	0.0006531787505629333	0.0004691642876943248	247.6666666666694	0.0	0.0013885494867292177
ti|1305849	Enterococcus faecium Aus0085	0.0009254774845187591	0.008399493075248773	4434.0	0.008399493075248773	0.0	0.00018733717265182547	0.0015624496816566233	824.8000000000333	0.0003315090861904681	0.0057890958137032595
ti|295405	Bacteroides fragilis YCH46	0.0008228111242785068	0.002919174296111493	1541.0	0.002919174296111493	0.0	0.00027709352167663745	0.0008413700607514022	444.14999999999696	0.00021216581516189957	0.0017067982094720671
ti|331272	Burkholderia cenocepacia HI2424	0.0007536517815994677	0.004913911826160424	2594.0	0.00487034206054682	4.356976561360438e-05	0.0003645230813755853	0.0011632811695893148	614.0833333333338	8.145651832108644e-05	0.0022675221495428014
ti|447217	Anaeromyxobacter sp. K	0.0007143209552097924	0.003085876008024414	1629.0	0.003085876008024414	0.0	0.0006981249883707407	0.0012256364500870449	647.0	0.0011650176457550735	0.0001212376086639426
ti|288000	Bradyrhizobium sp. BTAi1	0.0007028424776776202	0.000916859415521066	484.0	0.000916859415521066	0.0	0.0007028424808764945	0.000916859415521066	484.0	0.000916859415521066	0.0
ti|335284	Psychrobacter cryohalolentis K5	0.0007012009185723741	0.0007861501186802529	415.0	0.0007861501186802529	0.0	0.0006989396768389329	0.0007681539111441989	405.5	0.0007672067423265118	7.577350541496413e-06
ti|439235	Desulfatibacillum alkenivorans AK-01	0.0006960834672109712	0.0008183538584816126	432.0	0.0008183538584816126	0.0	0.0006960834672109712	0.0008183538584816126	432.0	0.0008183538584816126	0.0
ti|1421551	Borrelia garinii SZ	0.000579675579772153	0.00021595449043264778	114.0	5.6830129061223095e-06	0.00042622596795917323	0.0005240476521506585	0.00010300460892346693	54.37500000000003	0.0	0.00024815823023400754
ti|1234596	Borrelia garinii NMJW1	0.000579675579772153	0.00021595449043264778	114.0	5.6830129061223095e-06	0.00042622596795917323	0.0005240476521506585	0.00010300460892346693	54.37500000000003	0.0	0.00024815823023400754
ti|336982	Mycobacterium tuberculosis F11	0.000562137178074582	0.011623655730655498	6136.0	0.011623655730655498	0.0	1.4312538911518519e-05	0.00029584117449487013	156.1713017629225	0.0	0.011199324100331698
ti|242231	Neisseria gonorrhoeae FA 1090	0.00052889006489911	0.008492315619382105	4483.0	0.008467689230122241	2.4626389259863344e-05	0.00016528166422299383	0.001267465265809436	669.0809717028774	0.0001269206215700649	0.0040936636300434375
ti|349741	Akkermansia muciniphila ATCC BAA-835	0.0005259259750139203	0.0005834559916952239	308.0	0.0005834559916952239	0.0	0.00045338469125975824	0.0004925277851972669	260.0	0.0005834559916952239	0.0
ti|266834	Sinorhizobium meliloti 1021	0.0005248896884099321	0.0006185012379496447	326.5	0.0008107765079401162	0.00042622596795917323	0.0001628693195580675	0.00020966258328658396	110.67857142857152	1.3260363447618723e-05	0.001100610166152354
ti|1286640	Sinorhizobium meliloti 2011	0.0005248896884099321	0.0006185012379496447	326.5	0.0008107765079401162	0.00042622596795917323	0.0001628693195580675	0.00020966258328658396	110.67857142857152	1.3260363447618723e-05	0.001100610166152354
ti|565575	Ureaplasma urealyticum serovar 10 str. ATCC 33699	0.0005130592308139394	0.0035878754813985516	1894.0	0.0035878754813985516	0.0	0.0005130596817710691	0.0036068188577522927	1904.0	0.0036068188577522927	0.0
ti|818	Bacteroides thetaiotaomicron	0.0005061728196351963	0.0015097870953931602	797.0	0.0015097870953931602	0.0	0.0002534900469242674	0.0006153440085573546	324.83333333333337	0.0010532517252680013	1.3260363447618723e-05
ti|455632	Streptomyces griseus subsp. griseus NBRC 13350	0.0005046659853664475	0.002710797156220342	1431.0	0.002710797156220342	0.0	0.0005046020905112009	0.00177973020843397	939.5	0.0017731000267101607	1.5154701082992825e-05
ti|383629	Phaeobacter gallaeciensis 2.10	0.000502678971954451	0.000788044456315627	416.0	0.000788044456315627	0.0	0.0004961974329911743	0.0003892863840693782	205.5	0.00035613547545033144	7.766784305033824e-05
ti|326442	Pseudoalteromonas haloplanktis TAC125	0.0004937393128722822	0.0006990105874530441	369.0	0.0006990105874530441	0.0	0.0004935941275543414	0.0006990105874530441	369.0	0.0006990105874530441	0.0
ti|205921	Streptococcus agalactiae A909	0.00046498829329640875	0.0027808876487291838	1468.0	0.0027808876487291838	0.0	6.972031272493936e-05	0.00030718201867818457	162.15800865800819	0.0	0.0019909488547781825
ti|509173	Acinetobacter baumannii AYE	0.00041710901029344305	0.0059216994481794466	3126.0	0.0059216994481794466	0.0	0.00010119947183612676	0.0008148412809957304	430.14574898355517	0.0	0.002976004425172716
ti|203122	Saccharophagus degradans 2-40	0.00041583666513040545	0.0009736895445822891	514.0	0.0009736895445822891	0.0	0.00041583666513040545	0.0009736895445822891	514.0	0.0009736895445822891	0.0
ti|366602	Caulobacter sp. K31	0.00039991958579060595	0.0011782780092026923	622.0	0.0011782780092026923	0.0	0.000399919585789452	0.0011782780092026923	622.0	0.0011782780092026923	0.0
ti|259536	Psychrobacter arcticus 273-4	0.0003844543663190861	0.0007046936003591664	372.0	0.0007046936003591664	0.0	0.00038445441035563066	0.0007160596261714111	378.0	0.0007160596261714111	0.0
ti|187272	Alkalilimnicola ehrlichii MLHE-1	0.00037373266048515034	0.0008354028971999795	441.0	0.0008354028971999795	0.0	0.00037373266048515034	0.0008354028971999795	441.0	0.0008354028971999795	0.0
ti|693216	Cronobacter turicensis z3032	0.00036583133082915894	0.0013525570716571098	714.0	0.0013525570716571098	0.0	0.00036573780976703087	0.0011789094550811504	622.3333333333334	0.001174489333931944	7.577350541496413e-06
ti|243365	Chromobacterium violaceum ATCC 12472	0.0003573291158962933	0.0008145651832108644	430.0	0.0008145651832108644	0.0	0.00035732911587728035	0.000806987832669368	426.0	0.000806987832669368	0.0
ti|137722	Azospirillum sp. B510	0.0003510570380568335	0.0005664069529768569	299.0	0.0005664069529768569	0.0	0.00035104237013130953	0.0005664069529768569	299.0	0.0005664069529768569	0.0
ti|292414	Ruegeria sp. TM1040	0.00035078672231227657	0.0008164595208462385	431.0	0.0008164595208462385	0.0	0.00035078671926934185	0.0007994104821278716	422.0	0.0007994104821278716	0.0
ti|557598	Laribacter hongkongensis HLHK9	0.0003500094089723013	0.0004167542797823027	220.0	0.0004167542797823027	0.0	0.0003500094089723013	0.0004167542797823027	220.0	0.0004167542797823027	0.0
ti|251221	Gloeobacter violaceus PCC 7421	0.0003498877586665359	0.00042622596795917323	225.0	0.00042622596795917323	0.0	0.0003498877586665359	0.00042622596795917323	225.0	0.00042622596795917323	0.0
ti|1286404	Bacillus thuringiensis serovar thuringiensis str. IS5056	0.0003176149803224289	0.010269204321363013	5421.0	0.010093030921273222	0.0001761734000897916	8.177641780030775e-05	0.0006331754248658678	334.2463418570181	0.00015533568610067648	0.0020610393472870244
ti|226185	Enterococcus faecalis V583	0.00031358544641154305	0.011328139059537138	5980.0	0.011328139059537138	0.0	6.387478487512298e-05	0.0023763518466950436	1254.4499999999998	0.0007634180670557636	0.004006524098816229
ti|1598	Lactobacillus reuteri	0.0002989604954697077	0.0019360130633523335	1022.0	0.0018943376353741032	4.167542797823027e-05	7.252568608537677e-05	0.00022144806957523236	116.89999999999984	6.06188043319713e-05	0.0005531465895292382
ti|369723	Salinispora tropica CNB-440	0.0002978400224862312	0.0009945272585714041	525.0	0.0009945272585714041	0.0	0.00029783967469517234	0.0009263311036979365	489.0	0.0009263311036979365	0.0
ti|83555	Chlamydia abortus	0.0002658581301308608	0.00014396966028843184	76.0	0.00025952425604625214	2.841506453061155e-05	0.0002658367862860598	0.000136531782957452	72.07362637362638	1.8943376353741032e-06	0.0002860449829414896
ti|218497	Chlamydia abortus S26/3	0.0002658581301308608	0.00014396966028843184	76.0	0.00025952425604625214	2.841506453061155e-05	0.0002658367862860598	0.000136531782957452	72.07362637362638	1.8943376353741032e-06	0.0002860449829414896
ti|300852	Thermus thermophilus HB8	0.0002656856813456994	0.0006705955229224325	354.0	0.0006705955229224325	0.0	0.00013970635544005913	0.000292643592371376	154.4833333333333	0.00014018098501768363	0.00032203739801359756
ti|582744	Methylovorus glucosetrophus SIP3-4	0.0002522310320711807	0.0003466637872734609	183.0	0.0003466637872734609	0.0	0.00025189704543358404	0.0003466637872734609	183.0	0.0003466637872734609	0.0
ti|160490	Streptococcus pyogenes M1 GAS	0.0002519898371701301	0.0060978728482692385	3219.0	0.006075140796644749	2.2732051624489238e-05	8.878829899239335e-05	0.00029140371623554036	153.82881635986317	7.577350541496413e-06	0.0023565560184053845
ti|272562	Clostridium acetobutylicum ATCC 824	0.000251394473598513	0.0007861501186802529	415.0	0.0007861501186802529	0.0	8.379815788165893e-05	0.00026331293131699957	138.99999999999957	1.8943376353741032e-06	0.0007842557810448787
ti|342108	Magnetospirillum magneticum AMB-1	0.0002494508811221437	0.0005967163551428425	315.0	0.0005967163551428425	0.0	0.00024945088110844	0.0005967163551428425	315.0	0.0005967163551428425	0.0
ti|317655	Sphingopyxis alaskensis RB2256	0.00024935087859446765	0.0008543462735537206	451.0	0.0008543462735537206	0.0	0.00024935087855189173	0.0008543462735537206	451.0	0.0008543462735537206	0.0
ti|259564	Methanococcoides burtonii DSM 6242	0.0002481558586968167	0.000274678957129245	145.0	0.000274678957129245	0.0	0.0002481558586968167	0.000274678957129245	145.0	0.000274678957129245	0.0
ti|573825	Leptospira interrogans serovar Lai str. IPAV	0.0002475769424040158	0.0003997052410639358	211.0	0.0007994104821278716	0.0	0.00010046469564684455	0.00012369348209837437	65.29642857142875	0.0	0.0006289200949442023
ti|189518	Leptospira interrogans serovar Lai str. 56601	0.0002475769424040158	0.0003997052410639358	211.0	0.0007994104821278716	0.0	0.00010046469564684455	0.00012369348209837437	65.29642857142875	0.0	0.0006289200949442023
ti|405441	Xylella fastidiosa M23	0.0002469172026406192	0.0034420114834747455	1817.0	0.0034420114834747455	0.0	5.32671140629517e-05	0.0003450400693002832	182.1428571428572	7.577350541496413e-06	0.0013146703189496278
ti|907264	Chlamydia trachomatis RC-L2(s)/46	0.00021525553753103146	0.0020989260999945063	1108.0	0.0020989260999945063	0.0	5.570368739151791e-06	2.5060914226175545e-05	13.229380949941582	0.0	0.0011138705295999727
ti|159087	Dechloromonas aromatica RCB	0.00020790971516536355	0.0008221425337523608	434.0	0.0008221425337523608	0.0	0.00020790971516536355	0.0008221425337523608	434.0	0.0008221425337523608	0.0
ti|882	Desulfovibrio vulgaris str. Hildenborough	0.00020028064033009458	0.000788991625133314	416.5	0.001577983250266628	0.0	0.00019862449444883824	0.0005203114038494202	274.66666666666663	0.00020648280225577727	0.0009490631553224257
ti|573059	Desulfovibrio vulgaris RCH1	0.00020028064033009458	0.000788991625133314	416.5	0.001577983250266628	0.0	0.00019862449444883824	0.0005203114038494202	274.66666666666663	0.00020648280225577727	0.0009490631553224257
ti|224911	Bradyrhizobium diazoefficiens USDA 110	0.0001876031032127891	0.0009509574929577998	502.0	0.0009490631553224257	1.8943376353741032e-06	0.00014615052047817776	0.0008297198842938572	438.0	0.0007387916777959003	0.00019701111407890675
ti|103690	Nostoc sp. PCC 7120	0.0001843589515589315	0.0005739843035183533	303.0	0.0005739843035183533	0.0	0.0001842732210156731	0.00039023355288706526	206.0	0.00039023355288706526	0.0
ti|76869	Pseudomonas putida GB-1	0.00018214286498066212	0.0014207532265305774	750.0	0.0014169645512598292	3.7886752707482063e-06	0.00018207784781552208	0.001284360916783642	678.0	0.0012673118780652751	1.704903871836693e-05
ti|101510	Rhodococcus jostii RHA1	0.00018060430844495475	0.0012066930737333038	637.0	0.0012066930737333038	0.0	0.00017153765771633095	0.0011754365027496312	620.5	0.001174489333931944	1.8943376353741032e-06
ti|390235	Pseudomonas putida W619	0.00017892173949490427	0.00124647416407616	658.0	0.0012388968135346636	7.577350541496413e-06	0.0001789196178802177	0.001229425125357793	649.0	0.001229425125357793	0.0
ti|591167	Streptomyces pratensis ATCC 33331	0.0001769121808202956	0.0005285202002693749	279.0	0.0005285202002693749	0.0	0.00016496861022247057	0.0004120184356938675	217.5	0.0004697957335727776	4.5464103248978476e-05
ti|338969	Rhodoferax ferrireducens T118	0.00017677822390888082	0.0008600292864598429	454.0	0.0008600292864598429	0.0	0.00017677822390888082	0.0008600292864598429	454.0	0.0008600292864598429	0.0
ti|1148	Synechocystis sp. PCC 6803	0.00017619650419869011	0.00032393173564897166	171.0	0.00032393173564897166	0.0	4.4187409770649245e-05	0.00010655649198979331	56.25	3.409807743673386e-05	0.0002898336582122378
ti|441768	Acholeplasma laidlawii PG-8A	0.00017599578742999295	0.00037507885180407247	198.0	0.00037507885180407247	0.0	0.00017599578742999295	0.00037507885180407247	198.0	0.00037507885180407247	0.0
ti|537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	0.00017597776230734045	0.0002330035291510147	123.0	0.0002330035291510147	0.0	8.799110097338215e-05	0.00014396966028843184	76.0	0.00021595449043264778	0.0
ti|316056	Rhodopseudomonas palustris BisB18	0.00017008342305202385	0.000952851830593174	503.0	0.000952851830593174	0.0	0.0001700834230064256	0.0009490631553224257	501.0	0.0009471688176870516	1.8943376353741032e-06
ti|713603	Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)	0.00016827870245000092	0.0001401809850176837	74.00000000000003	0.0	0.0004205429550530509	7.888019173611138e-05	5.784495279445922e-05	30.535714285714285	0.0	0.000348558124908835
ti|713602	Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum)	0.00016827870245000092	0.0001401809850176837	74.00000000000003	0.0	0.0004205429550530509	7.888019173611138e-05	5.784495279445922e-05	30.535714285714285	0.0	0.000348558124908835
ti|561501	Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)	0.00016827870245000092	0.0001401809850176837	74.00000000000003	0.0	0.0004205429550530509	7.888019173611138e-05	5.784495279445922e-05	30.535714285714285	0.0	0.000348558124908835
ti|71421	Haemophilus influenzae Rd KW20	0.00016655268201968835	0.0063877065064814765	3372.0	0.0063877065064814765	0.0	2.6781229640348248e-05	0.0010026774890695136	529.3024170274165	0.0005360975508108712	0.0010343083489142604
ti|498211	Cellvibrio japonicus Ueda107	0.00016132285308113642	0.0007501577036081449	396.0	0.0007501577036081449	0.0	0.00016132285308113642	0.0007501577036081449	396.0	0.0007501577036081449	0.0
ti|562019	Rickettsia peacockii str. Rustic	0.00014911887010102848	0.0027373178831155793	1445.0	0.0026918537798666007	4.5464103248978476e-05	2.1503757591880367e-05	0.00014520616428512304	76.65273685830931	0.0	0.0007425803530666485
ti|318167	Shewanella frigidimarina NCIMB 400	0.00014841379913028567	0.0009926329209360301	524.0	0.0009926329209360301	0.0	0.00014841379913027505	0.0009926329209360301	524.0	0.0009926329209360301	0.0
ti|264199	Streptococcus thermophilus LMG 18311	0.00014368150332549329	0.0023584503560407587	1245.0	0.0023584503560407587	0.0	2.250185524204463e-05	0.00039222486256805923	207.05119047619021	3.788675270748207e-05	0.0013449797211156132
ti|326298	Sulfurimonas denitrificans DSM 1251	0.0001434334980395262	0.0004830560970203963	255.0	0.0004830560970203963	0.0	0.0001434334980395262	0.0004830560970203963	255.0	0.0004830560970203963	0.0
ti|343509	Sodalis glossinidius str. 'morsitans'	0.00013922460527442067	0.001009681959654397	533.0	0.001009681959654397	0.0	0.0001386471371884082	0.0009964215962067783	526.0	0.0009831612327591596	2.6520726895237446e-05
ti|342610	Pseudoalteromonas atlantica T6c	0.0001379389132922452	0.0010930328156108576	577.0	0.0010930328156108576	0.0	0.00013793891328608138	0.0010930328156108576	577.0	0.0010930328156108576	0.0
