# Gene Family	SampleCoenzyme_B12_biosynthesis_Abundance-CPM
UniRef50_A0A044IX20: Magnesium chelatase	1696.05
UniRef50_A0A044IX20: Magnesium chelatase|unclassified	1696.05
UniRef50_Q55749: Uroporphyrinogen-III C-methyltransferase	1673.12
UniRef50_Q55749: Uroporphyrinogen-III C-methyltransferase|unclassified	1673.12
UniRef50_UPI0003780C5A: hypothetical protein, partial	1667.7
UniRef50_UPI0003780C5A: hypothetical protein, partial|unclassified	1667.7
UniRef50_Q2T0A3: Vitamin B12 transport protein BtuF, putative	1646.85
UniRef50_Q2T0A3: Vitamin B12 transport protein BtuF, putative|unclassified	1646.85
UniRef50_UPI000306A934: hypothetical protein	1645.65
UniRef50_UPI000306A934: hypothetical protein|unclassified	1645.65
UniRef50_Q6LQ77: Vitamin B12 import ATP-binding protein BtuD	1639.06
UniRef50_Q6LQ77: Vitamin B12 import ATP-binding protein BtuD|unclassified	1639.06
UniRef50_E7C272: MoxR-like ATPases	1629.15
UniRef50_E7C272: MoxR-like ATPases|unclassified	1629.15
UniRef50_W1ELH8: Vitamin B12 ABC transporter, B12-binding component BtuF	1620.82
UniRef50_W1ELH8: Vitamin B12 ABC transporter, B12-binding component BtuF|unclassified	1620.82
UniRef50_Q12K94: Periplasmic binding protein	1611.1
UniRef50_Q12K94: Periplasmic binding protein|unclassified	1611.1
UniRef50_UPI00047365F2: hypothetical protein, partial	1608.89
UniRef50_UPI00047365F2: hypothetical protein, partial|unclassified	1608.89
UniRef50_F0GH26: Periplasmic binding protein (Fragment)	1599.62
UniRef50_F0GH26: Periplasmic binding protein (Fragment)|unclassified	1599.62
UniRef50_Q820Q4: Siroheme synthase	1596.85
UniRef50_Q820Q4: Siroheme synthase|unclassified	1596.85
UniRef50_J8UZ89	1595.4
UniRef50_J8UZ89|unclassified	1595.4
UniRef50_UPI00046CCA4C: cobalamin biosynthesis protein CobN	1587.79
UniRef50_UPI00046CCA4C: cobalamin biosynthesis protein CobN|unclassified	1587.79
UniRef50_Q55451: Sirohydrochlorin cobaltochelatase	1584.36
UniRef50_Q55451: Sirohydrochlorin cobaltochelatase|unclassified	1584.36
UniRef50_A0A011S042: Putative cobalt-precorrin-6Y C(15)-methyltransferase [decarboxylating]	1569.53
UniRef50_A0A011S042: Putative cobalt-precorrin-6Y C(15)-methyltransferase [decarboxylating]|unclassified	1569.53
UniRef50_UPI00035E7EB8: hypothetical protein	1564.67
UniRef50_UPI00035E7EB8: hypothetical protein|unclassified	1564.67
UniRef50_UPI00036AC882: hypothetical protein	1563.44
UniRef50_UPI00036AC882: hypothetical protein|unclassified	1563.44
UniRef50_UPI0004172D75: cobalamin biosynthesis protein CobN	1549.49
UniRef50_UPI0004172D75: cobalamin biosynthesis protein CobN|unclassified	1549.49
UniRef50_Q7VZ77: Siroheme synthase	1528.59
UniRef50_Q7VZ77: Siroheme synthase|unclassified	1528.59
UniRef50_Q9I2W4: Uroporphyrinogen-III C-methyltransferase	1523.65
UniRef50_Q9I2W4: Uroporphyrinogen-III C-methyltransferase|unclassified	1523.65
UniRef50_UPI00047C6447: cobalamin biosynthesis protein CobN	1523.63
UniRef50_UPI00047C6447: cobalamin biosynthesis protein CobN|unclassified	1523.63
UniRef50_UPI00037CC88A: hypothetical protein	1503.61
UniRef50_UPI00037CC88A: hypothetical protein|unclassified	1503.61
UniRef50_UPI000479A036: TonB-dependent receptor, partial	1492.19
UniRef50_UPI000479A036: TonB-dependent receptor, partial|unclassified	1492.19
UniRef50_P29928: Uroporphyrinogen-III C-methyltransferase	1462.02
UniRef50_P29928: Uroporphyrinogen-III C-methyltransferase|unclassified	1462.02
UniRef50_UPI00035DB90E: hypothetical protein, partial	1440.57
UniRef50_UPI00035DB90E: hypothetical protein, partial|unclassified	1440.57
UniRef50_UPI0001A431B6: vitamin B12-transporter ATPase	1436.18
UniRef50_UPI0001A431B6: vitamin B12-transporter ATPase|unclassified	1436.18
UniRef50_UPI00037BA87A: hypothetical protein, partial	1426.41
UniRef50_UPI00037BA87A: hypothetical protein, partial|unclassified	1426.41
UniRef50_UPI00046FE0AC: hypothetical protein	1420.72
UniRef50_UPI00046FE0AC: hypothetical protein|unclassified	1420.72
UniRef50_UPI000369BB03: hypothetical protein, partial	1411.92
UniRef50_UPI000369BB03: hypothetical protein, partial|unclassified	1411.92
UniRef50_S5KDB2: ABC transporter substrate-binding protein	1400.77
UniRef50_S5KDB2: ABC transporter substrate-binding protein|unclassified	1400.77
UniRef50_UPI0004646FEA: hypothetical protein	1400.66
UniRef50_UPI0004646FEA: hypothetical protein|unclassified	1400.66
UniRef50_UPI00037FE4CD: hypothetical protein	1383.81
UniRef50_UPI00037FE4CD: hypothetical protein|unclassified	1383.81
UniRef50_UPI000376DBA6: hypothetical protein	1366.31
UniRef50_UPI000376DBA6: hypothetical protein|unclassified	1366.31
UniRef50_UPI00037D4ADF: hypothetical protein, partial	1352.17
UniRef50_UPI00037D4ADF: hypothetical protein, partial|unclassified	1352.17
UniRef50_UPI00016A89DC: cobaltochelatase, partial	1340.47
UniRef50_UPI00016A89DC: cobaltochelatase, partial|unclassified	1340.47
UniRef50_G0CD21	1334.71
UniRef50_G0CD21|unclassified	1334.71
UniRef50_G9YZ18: Putative vitamin B12-binding protein	1332.36
UniRef50_G9YZ18: Putative vitamin B12-binding protein|unclassified	1332.36
UniRef50_UPI0003767C06: hypothetical protein	1328.12
UniRef50_UPI0003767C06: hypothetical protein|unclassified	1328.12
UniRef50_X8DCE1	1327.47
UniRef50_X8DCE1|unclassified	1327.47
UniRef50_UPI00035CF526: hypothetical protein	1312.52
UniRef50_UPI00035CF526: hypothetical protein|unclassified	1312.52
UniRef50_O34744: Uroporphyrinogen-III C-methyltransferase	1311.39
UniRef50_O34744: Uroporphyrinogen-III C-methyltransferase|unclassified	1311.39
UniRef50_G5PNV8: Vitamin B12 ABC transporter ATPase BtuD	1308.55
UniRef50_G5PNV8: Vitamin B12 ABC transporter ATPase BtuD|unclassified	1308.55
UniRef50_UPI0001FFF747: precorrin-6Y C5,15-methyltransferase, partial	1286.92
UniRef50_UPI0001FFF747: precorrin-6Y C5,15-methyltransferase, partial|unclassified	1286.92
UniRef50_F2LDI8: Magnesium chelatase subunit ChlD	1284.52
UniRef50_F2LDI8: Magnesium chelatase subunit ChlD|unclassified	1284.52
UniRef50_UPI0003B7BAA0: cobaltochelatase subunit CobN	1276.32
UniRef50_UPI0003B7BAA0: cobaltochelatase subunit CobN|unclassified	1276.32
UniRef50_UPI0003F737E1: hypothetical protein	1270.98
UniRef50_UPI0003F737E1: hypothetical protein|unclassified	1270.98
UniRef50_UPI000466AA53: MULTISPECIES: ABC transporter	1256.19
UniRef50_UPI000466AA53: MULTISPECIES: ABC transporter|unclassified	1256.19
UniRef50_UPI00046D1A4E: hypothetical protein	1255.34
UniRef50_UPI00046D1A4E: hypothetical protein|unclassified	1255.34
UniRef50_C3L2A6	1251.21
UniRef50_C3L2A6|unclassified	1251.21
UniRef50_Q46BL0: S-adenosyl-L-methionine-dependent uroporphyrinogen III methyltransferase	1249
UniRef50_Q46BL0: S-adenosyl-L-methionine-dependent uroporphyrinogen III methyltransferase|unclassified	1249
UniRef50_UPI0003808977: hypothetical protein, partial	1235.86
UniRef50_UPI0003808977: hypothetical protein, partial|unclassified	1235.86
UniRef50_UPI000367014A: hypothetical protein	1228.66
UniRef50_UPI000367014A: hypothetical protein|unclassified	1228.66
UniRef50_B1FRC9	1217.06
UniRef50_B1FRC9|unclassified	1217.06
UniRef50_F3H1X7: Ferredoxin--nitrite reductase	1201.53
UniRef50_F3H1X7: Ferredoxin--nitrite reductase|unclassified	1201.53
UniRef50_UPI00047EC70F: hypothetical protein, partial	1199.2
UniRef50_UPI00047EC70F: hypothetical protein, partial|unclassified	1199.2
UniRef50_O87690: Sirohydrochlorin cobaltochelatase	1192.42
UniRef50_O87690: Sirohydrochlorin cobaltochelatase|unclassified	1192.42
UniRef50_E6SSU6: Periplasmic binding protein	1190.12
UniRef50_E6SSU6: Periplasmic binding protein|unclassified	1190.12
UniRef50_H8IVQ5	1183.19
UniRef50_H8IVQ5|unclassified	1183.19
UniRef50_H0BZQ5: Cobalt chelatase subunit CobS	1172.95
UniRef50_H0BZQ5: Cobalt chelatase subunit CobS|unclassified	1172.95
UniRef50_R7ENM0: AspT/YidE/YbjL antiporter duplication domain-containing protein	1169.84
UniRef50_R7ENM0: AspT/YidE/YbjL antiporter duplication domain-containing protein|unclassified	1169.84
UniRef50_UPI00036213A4: hypothetical protein	1158.26
UniRef50_UPI00036213A4: hypothetical protein|unclassified	1158.26
UniRef50_E3Z6I6: ABC transporter, substrate-binding protein	1152.35
UniRef50_E3Z6I6: ABC transporter, substrate-binding protein|unclassified	1152.35
UniRef50_UPI00047C047A: HemD protein	1148.3
UniRef50_UPI00047C047A: HemD protein|unclassified	1148.3
UniRef50_UPI00047E993E: SAM-dependent methlyltransferase	1144.71
UniRef50_UPI00047E993E: SAM-dependent methlyltransferase|unclassified	1144.71
UniRef50_D4VLD7	1141.68
UniRef50_D4VLD7|unclassified	1141.68
UniRef50_UPI0003955EF4: iron ABC transporter	1140.67
UniRef50_UPI0003955EF4: iron ABC transporter|unclassified	1140.67
UniRef50_UPI00037E6E63: precorrin-6y methyltransferase, partial	1135.62
UniRef50_UPI00037E6E63: precorrin-6y methyltransferase, partial|unclassified	1135.62
UniRef50_UPI0003C1AB12: PREDICTED: probable ABC transporter ATP-binding protein in ycf23-apcF intergenic region-like	1131.24
UniRef50_UPI0003C1AB12: PREDICTED: probable ABC transporter ATP-binding protein in ycf23-apcF intergenic region-like|unclassified	1131.24
UniRef50_UPI00046EE495: hypothetical protein	1128.23
UniRef50_UPI00046EE495: hypothetical protein|unclassified	1128.23
UniRef50_UPI00036DAFCD: hypothetical protein	1118.29
UniRef50_UPI00036DAFCD: hypothetical protein|unclassified	1118.29
UniRef50_UPI000169D256: cobalamin biosynthesis protein cobG	1107.23
UniRef50_UPI000169D256: cobalamin biosynthesis protein cobG|unclassified	1107.23
UniRef50_UPI00036FC1CC: hypothetical protein	1105.74
UniRef50_UPI00036FC1CC: hypothetical protein|unclassified	1105.74
UniRef50_UPI0003757D0F: MULTISPECIES: hypothetical protein	1095.92
UniRef50_UPI0003757D0F: MULTISPECIES: hypothetical protein|unclassified	1095.92
UniRef50_A1WYD5: Siroheme synthase 2	1095
UniRef50_A1WYD5: Siroheme synthase 2|unclassified	1095
UniRef50_O87694: Cobalamin biosynthesis bifunctional protein CbiET	1088.96
UniRef50_O87694: Cobalamin biosynthesis bifunctional protein CbiET|unclassified	1088.96
UniRef50_B4SGS5: Periplasmic binding protein	1083.17
UniRef50_B4SGS5: Periplasmic binding protein|unclassified	1083.17
UniRef50_UPI0003649339: hypothetical protein	1080.15
UniRef50_UPI0003649339: hypothetical protein|unclassified	1080.15
UniRef50_Q896P3: Iron(III) dicitrate-binding periplasmic protein hmuT	1073.68
UniRef50_Q896P3: Iron(III) dicitrate-binding periplasmic protein hmuT|unclassified	1073.68
UniRef50_UPI0002DF1782: Vitamin B12-binding protein	1063.21
UniRef50_UPI0002DF1782: Vitamin B12-binding protein|unclassified	1063.21
UniRef50_UPI0004710D29: hypothetical protein	1049.85
UniRef50_UPI0004710D29: hypothetical protein|unclassified	1049.85
UniRef50_Q0TQY3	1046.48
UniRef50_Q0TQY3|unclassified	1046.48
UniRef50_UPI00046CFF18: hypothetical protein	1044.32
UniRef50_UPI00046CFF18: hypothetical protein|unclassified	1044.32
UniRef50_UPI0003620860: hypothetical protein	1034.51
UniRef50_UPI0003620860: hypothetical protein|unclassified	1034.51
UniRef50_Q58321: Magnesium-chelatase subunit ChlI homolog	1034.4
UniRef50_Q58321: Magnesium-chelatase subunit ChlI homolog|unclassified	1034.4
UniRef50_UPI0004778C15: uroporphyrin-III methyltransferase	1031.78
UniRef50_UPI0004778C15: uroporphyrin-III methyltransferase|unclassified	1031.78
UniRef50_Q89NU8: Bll3736 protein	1026.45
UniRef50_Q89NU8: Bll3736 protein|unclassified	1026.45
UniRef50_UPI0002D79032: ligand-gated channel	1021.52
UniRef50_UPI0002D79032: ligand-gated channel|unclassified	1021.52
UniRef50_K8CJW3: Vitamin B12 ABC transporter, B12-binding component BtuF	1005.26
UniRef50_K8CJW3: Vitamin B12 ABC transporter, B12-binding component BtuF|unclassified	1005.26
UniRef50_Q7N3Q4: Vitamin B12 import ATP-binding protein BtuD	1005.03
UniRef50_Q7N3Q4: Vitamin B12 import ATP-binding protein BtuD|unclassified	1005.03
UniRef50_Q493N1: Siroheme synthase	1000.01
UniRef50_Q493N1: Siroheme synthase|unclassified	1000.01
UniRef50_E6VC68: Periplasmic binding protein	997.997
UniRef50_E6VC68: Periplasmic binding protein|unclassified	997.997
UniRef50_UPI00037E796A: hypothetical protein, partial	995.393
UniRef50_UPI00037E796A: hypothetical protein, partial|unclassified	995.393
UniRef50_UPI0003125E15: hypothetical protein	986.326
UniRef50_UPI0003125E15: hypothetical protein|unclassified	986.326
UniRef50_A6LIW6: Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	982.548
UniRef50_A6LIW6: Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase|unclassified	982.548
UniRef50_UPI000381E17F: hypothetical protein	980.735
UniRef50_UPI000381E17F: hypothetical protein|unclassified	980.735
UniRef50_K1TKW4: TonB-dependent receptor (Fragment)	965.598
UniRef50_K1TKW4: TonB-dependent receptor (Fragment)|unclassified	965.598
UniRef50_P42451: Uroporphyrinogen-III C-methyltransferase	964.139
UniRef50_P42451: Uroporphyrinogen-III C-methyltransferase|unclassified	964.139
UniRef50_E3ZF92: ABC transporter, substrate-binding protein (Fragment)	959.288
UniRef50_E3ZF92: ABC transporter, substrate-binding protein (Fragment)|unclassified	959.288
UniRef50_UPI000474629C: hypothetical protein, partial	956.076
UniRef50_UPI000474629C: hypothetical protein, partial|unclassified	956.076
UniRef50_K8AW78	955.072
UniRef50_K8AW78|unclassified	955.072
UniRef50_UPI000468ED28: cobalamin biosynthesis protein CbiE	953.813
UniRef50_UPI000468ED28: cobalamin biosynthesis protein CbiE|unclassified	953.813
UniRef50_UPI000415BB0B: ABC transporter	948.374
UniRef50_UPI000415BB0B: ABC transporter|unclassified	948.374
UniRef50_UPI000169DADA: uroporphyrin-III C-methyltransferase/uroporphyrinogen-III synthase, partial	945.905
UniRef50_UPI000169DADA: uroporphyrin-III C-methyltransferase/uroporphyrinogen-III synthase, partial|unclassified	945.905
UniRef50_UPI00029A06B5: cobalamin biosynthesis protein CobE, partial	940.761
UniRef50_UPI00029A06B5: cobalamin biosynthesis protein CobE, partial|unclassified	940.761
UniRef50_Q5FP95: Siroheme synthase	934.922
UniRef50_Q5FP95: Siroheme synthase|unclassified	934.922
UniRef50_UPI00045E7E19: uroporphyrin-III methyltransferase	922.788
UniRef50_UPI00045E7E19: uroporphyrin-III methyltransferase|unclassified	922.788
UniRef50_X1MN05: Marine sediment metagenome DNA, contig: S06H3_L00956	921.311
UniRef50_X1MN05: Marine sediment metagenome DNA, contig: S06H3_L00956|unclassified	921.311
